#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-20
13-3	1374-1375	:	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-4	1375-1376	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-5	1376-1377	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-6	1377-1380	www	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-7	1380-1381	.	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-8	1381-1391	uralinform	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-9	1391-1392	.	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-10	1392-1394	ru	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-11	1394-1395	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-12	1395-1399	news	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-13	1399-1400	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-14	1400-1407	society	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-15	1407-1408	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-16	1408-1414	305243	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-17	1414-1415	-	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-18	1415-1452	putin-vyskazalsya-o-musornoi-rephorme	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
13-19	1452-1453	/	_	_	_	_	_	_	_	_	_	_	*[13]	*[26]	_	_	_	_	
