#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Restored|Through|U_Class
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.ShiftExp|Formula
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-03-09
13-9	1522-1523	в	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-10	1524-1531	пятницу	_	_	_	DayOfWeek	*	*	*	*	*	DCT	4	*[15]	_	*	*	*	*	
13-11	1531-1532	,	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-12	1533-1536	что	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-13	1537-1539	он	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-14	1540-1543	был	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-15	1544-1552	задержан	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-16	1553-1554	в	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-17	1555-1564	столичном	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-18	1565-1574	аэропорту	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-19	1575-1576	"	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-20	1576-1583	Внуково	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-21	1583-1584	"	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	
13-22	1584-1585	.	_	_	_	_	_	_	_	_	_	_	_	*[15]	_	_	_	_	_	

#Text=¶Руслан Горринг был уволен 29 января решением главы Минприроды Дмитрия Кобылкина после того, как в интернете был опубликован ролик, где Горринг общается с другими пользователями стримингового сервиса.
14-1	1589-1590	¶	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-2	1590-1596	Руслан	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-3	1597-1604	Горринг	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-4	1605-1608	был	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-5	1609-1615	уволен	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-6	1616-1618	29	_	_	_	Day	*	*	*	*	*	_	_	*[16]	_	*[24]	*[24]	*[24]	*[24]	
14-7	1619-1625	января	_	_	_	MonthName	*	*	*	*	*	DCT	4	*[16]	_	*[24]	*[24]	*[24]	*[24]	
14-8	1626-1634	решением	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-9	1635-1640	главы	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-10	1641-1651	Минприроды	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-11	1652-1659	Дмитрия	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-12	1660-1669	Кобылкина	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-13	1670-1675	после	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-14	1676-1680	того	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-15	1680-1681	,	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-16	1682-1685	как	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-17	1686-1687	в	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-18	1688-1697	интернете	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-19	1698-1701	был	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-20	1702-1713	опубликован	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-21	1714-1719	ролик	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-22	1719-1720	,	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-23	1721-1724	где	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-24	1725-1732	Горринг	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-25	1733-1741	общается	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-26	1742-1743	с	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-27	1744-1751	другими	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-28	1752-1766	пользователями	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-29	1767-1780	стримингового	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-30	1781-1788	сервиса	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	
14-31	1788-1789	.	_	_	_	_	_	_	_	_	_	_	_	*[16]	_	_	_	_	_	

#Text=¶Ролик изобиловал нецензурной лексикой, содержал угрозы физической расправы, рассказы о связях с сотрудниками компании.
15-1	1793-1794	¶	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-2	1794-1799	Ролик	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-3	1800-1810	изобиловал	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-4	1811-1822	нецензурной	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-5	1823-1831	лексикой	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-6	1831-1832	,	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-7	1833-1841	содержал	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-8	1842-1848	угрозы	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-9	1849-1859	физической	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-10	1860-1868	расправы	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-11	1868-1869	,	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-12	1870-1878	рассказы	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-13	1879-1880	о	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-14	1881-1887	связях	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-15	1888-1889	с	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-16	1890-1902	сотрудниками	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-17	1903-1911	компании	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	
15-18	1911-1912	.	_	_	_	_	_	_	_	_	_	_	_	*[17]	_	_	_	_	_	

#Text=Первый замглавы госкомпании подчеркивал свой высокий статус тем, что уволил сотрудницу "Росгеологии" за то, что она заказала ему билет не первого, а бизнес-класса (затем "помиловал", отправив работать в филиал), а также рассказом об участии в предстоящей встрече с фигурантом списка Forbes.
16-1	1913-1919	Первый	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-2	1920-1928	замглавы	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-3	1929-1940	госкомпании	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-4	1941-1952	подчеркивал	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-5	1953-1957	свой	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-6	1958-1965	высокий	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-7	1966-1972	статус	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-8	1973-1976	тем	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-9	1976-1977	,	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-10	1978-1981	что	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-11	1982-1988	уволил	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-12	1989-1999	сотрудницу	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-13	2000-2001	"	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-14	2001-2012	Росгеологии	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-15	2012-2013	"	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-16	2014-2016	за	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-17	2017-2019	то	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-18	2019-2020	,	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-19	2021-2024	что	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-20	2025-2028	она	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-21	2029-2037	заказала	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-22	2038-2041	ему	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-23	2042-2047	билет	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-24	2048-2050	не	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-25	2051-2058	первого	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-26	2058-2059	,	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-27	2060-2061	а	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-28	2062-2075	бизнес-класса	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-29	2076-2077	(	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-30	2077-2082	затем	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-31	2083-2084	"	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-32	2084-2093	помиловал	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-33	2093-2094	"	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-34	2094-2095	,	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-35	2096-2104	отправив	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-36	2105-2113	работать	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-37	2114-2115	в	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-38	2116-2122	филиал	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-39	2122-2123	)	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-40	2123-2124	,	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-41	2125-2126	а	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-42	2127-2132	также	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-43	2133-2142	рассказом	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-44	2143-2145	об	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-45	2146-2153	участии	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-46	2154-2155	в	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-47	2156-2167	предстоящей	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-48	2168-2175	встрече	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-49	2176-2177	с	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-50	2178-2188	фигурантом	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-51	2189-2195	списка	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-52	2196-2202	Forbes	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	
16-53	2202-2203	.	_	_	_	_	_	_	_	_	_	_	_	*[18]	_	_	_	_	_	

#Text=¶После скандала Минприроды начало проверку деятельности "Росгеологии" по поручению вице-премьера Алексея Гордеева.
17-1	2207-2208	¶	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-2	2208-2213	После	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-3	2214-2222	скандала	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-4	2223-2233	Минприроды	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-5	2234-2240	начало	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-6	2241-2249	проверку	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-7	2250-2262	деятельности	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-8	2263-2264	"	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-9	2264-2275	Росгеологии	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-10	2275-2276	"	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-11	2277-2279	по	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-12	2280-2289	поручению	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-13	2290-2303	вице-премьера	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-14	2304-2311	Алексея	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-15	2312-2320	Гордеева	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	
17-16	2320-2321	.	_	_	_	_	_	_	_	_	_	_	_	*[19]	_	_	_	_	_	

#Text=Кобылкин сообщил журналистам, что итоги проверки будут готовы в течение месяца.
18-1	2322-2330	Кобылкин	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-2	2331-2338	сообщил	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-3	2339-2350	журналистам	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-4	2350-2351	,	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-5	2352-2355	что	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-6	2356-2361	итоги	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-7	2362-2370	проверки	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-8	2371-2376	будут	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-9	2377-2383	готовы	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-10	2384-2385	в	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-11	2386-2393	течение	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-12	2394-2400	месяца	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	
18-13	2400-2401	.	_	_	_	_	_	_	_	_	_	_	_	*[20]	_	_	_	_	_	

#Text=¶https://www.interfax.ru/russia/653557
19-1	2405-2406	¶	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-2	2406-2411	https	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-3	2411-2412	:	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-4	2412-2413	/	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-5	2413-2414	/	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-6	2414-2417	www	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-7	2417-2418	.	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-8	2418-2426	interfax	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-9	2426-2427	.	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-10	2427-2429	ru	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-11	2429-2430	/	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-12	2430-2436	russia	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-13	2436-2437	/	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
19-14	2437-2443	653557	_	_	_	_	_	_	_	_	_	_	_	*[21]	_	_	_	_	_	
