#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2018-10-11
10-26	1780-1787	главным	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
10-27	1788-1794	врагом	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	
10-28	1794-1795	.	_	_	_	_	_	_	_	*[11]	*[26]	_	_	_	_	

#Text=¶Американские истребители F-15C Eagle впервые прибыли на территорию Украины 6 октября.
11-1	1799-1800	¶	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-2	1800-1812	Американские	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-3	1813-1824	истребители	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-4	1825-1826	F	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-5	1826-1827	-	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-6	1827-1829	15	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-7	1829-1830	C	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-8	1831-1836	Eagle	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-9	1837-1844	впервые	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-10	1845-1852	прибыли	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-11	1853-1855	на	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-12	1856-1866	территорию	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-13	1867-1874	Украины	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	
11-14	1875-1876	6	_	*	Day	-	-	6	*	*[12]	*[27]	Date[40]	*[40]	Day[40]	2018-10-06[40]	
11-15	1877-1884	октября	_	*	MonthName	DA	4	10	*	*[12]	*[27]	Date[40]	*[40]	Day[40]	2018-10-06[40]	
11-16	1884-1885	.	_	_	_	_	_	_	_	*[12]	*[27]	_	_	_	_	

#Text=В Киеве и Вашингтоне заявляют, что самолеты задействованы в международных учениях Clear Sky 2018.
12-1	1886-1887	В	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-2	1888-1893	Киеве	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-3	1894-1895	и	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-4	1896-1906	Вашингтоне	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-5	1907-1915	заявляют	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-6	1915-1916	,	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-7	1917-1920	что	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-8	1921-1929	самолеты	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-9	1930-1943	задействованы	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-10	1944-1945	в	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-11	1946-1959	международных	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-12	1960-1967	учениях	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-13	1968-1973	Clear	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-14	1974-1977	Sky	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-15	1978-1982	2018	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	
12-16	1982-1983	.	_	_	_	_	_	_	_	*[12]	*[28]	_	_	_	_	

#Text=В мероприятии принимают участие девять стран, восемь из которых, кроме Украины, являются членами НАТО.
13-1	1984-1985	В	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-2	1986-1997	мероприятии	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-3	1998-2007	принимают	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-4	2008-2015	участие	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-5	2016-2022	девять	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-6	2023-2028	стран	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-7	2028-2029	,	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-8	2030-2036	восемь	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-9	2037-2039	из	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-10	2040-2047	которых	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-11	2047-2048	,	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-12	2049-2054	кроме	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-13	2055-2062	Украины	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-14	2062-2063	,	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-15	2064-2072	являются	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-16	2073-2080	членами	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-17	2081-2085	НАТО	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	
13-18	2085-2086	.	_	_	_	_	_	_	_	*[12]	*[29]	_	_	_	_	

#Text=¶В том же месяце министр регионального сотрудничества Израиля Цахи Ханегби отметил, что возможности С-300 давно учитываются Израилем при стратегическом планировании.
14-1	2090-2091	¶	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-2	2091-2092	В	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-3	2093-2096	том	_	*[2]	Month[2]	A[2]	1[2]	10[2]	*[2]	*[13]	*[30]	Date[41]	*[41]	Month[41]	2018-10[41]	
14-4	2097-2099	же	_	*[2]	Month[2]	A[2]	1[2]	10[2]	*[2]	*[13]	*[30]	Date[41]	*[41]	Month[41]	2018-10[41]	
14-5	2100-2106	месяце	_	*[2]	Month[2]	A[2]	1[2]	10[2]	*[2]	*[13]	*[30]	Date[41]	*[41]	Month[41]	2018-10[41]	
14-6	2107-2114	министр	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-7	2115-2128	регионального	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-8	2129-2143	сотрудничества	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-9	2144-2151	Израиля	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-10	2152-2156	Цахи	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-11	2157-2164	Ханегби	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-12	2165-2172	отметил	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-13	2172-2173	,	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-14	2174-2177	что	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-15	2178-2189	возможности	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-16	2190-2191	С	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-17	2191-2192	-	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-18	2192-2195	300	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-19	2196-2201	давно	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-20	2202-2213	учитываются	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-21	2214-2222	Израилем	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-22	2223-2226	при	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-23	2227-2241	стратегическом	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-24	2242-2254	планировании	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	
14-25	2254-2255	.	_	_	_	_	_	_	_	*[13]	*[30]	_	_	_	_	

#Text=¶Тогда же Россия отправила в Сирию четыре пусковые установки С-300.
15-1	2259-2260	¶	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-2	2260-2265	Тогда	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-3	2266-2268	же	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-4	2269-2275	Россия	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-5	2276-2285	отправила	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-6	2286-2287	в	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-7	2288-2293	Сирию	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-8	2294-2300	четыре	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-9	2301-2309	пусковые	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-10	2310-2319	установки	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-11	2320-2321	С	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-12	2321-2322	-	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-13	2322-2325	300	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	
15-14	2325-2326	.	_	_	_	_	_	_	_	*[14]	*[31]	_	_	_	_	

#Text=Решение о поставке было принято после инцидента, произошедшего в сентябре, когда российский самолет-разведчик Ил-20 сбила ракета сирийской системы С-200, отслеживавшей израильский истребитель F-16 Fighting Falcon.
16-1	2327-2334	Решение	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-2	2335-2336	о	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-3	2337-2345	поставке	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-4	2346-2350	было	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-5	2351-2358	принято	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-6	2359-2364	после	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-7	2365-2374	инцидента	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-8	2374-2375	,	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-9	2376-2389	произошедшего	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-10	2390-2391	в	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-11	2392-2400	сентябре	_	*	MonthName	DA	4	09	*	*[14]	*[32]	Date	*	MonthName	2018-09	
16-12	2400-2401	,	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-13	2402-2407	когда	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-14	2408-2418	российский	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-15	2419-2436	самолет-разведчик	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-16	2437-2439	Ил	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-17	2439-2440	-	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-18	2440-2442	20	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-19	2443-2448	сбила	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-20	2449-2455	ракета	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-21	2456-2465	сирийской	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-22	2466-2473	системы	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-23	2474-2475	С	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-24	2475-2476	-	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-25	2476-2479	200	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-26	2479-2480	,	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-27	2481-2494	отслеживавшей	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-28	2495-2506	израильский	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-29	2507-2518	истребитель	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-30	2519-2520	F	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-31	2520-2521	-	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-32	2521-2523	16	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-33	2524-2532	Fighting	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-34	2533-2539	Falcon	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	
16-35	2539-2540	.	_	_	_	_	_	_	_	*[14]	*[32]	_	_	_	_	

#Text=В России полагают, что С-300 укрепит сирийскую оборону.
17-1	2541-2542	В	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-2	2543-2549	России	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-3	2550-2558	полагают	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-4	2558-2559	,	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-5	2560-2563	что	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-6	2564-2565	С	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-7	2565-2566	-	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-8	2566-2569	300	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-9	2570-2577	укрепит	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-10	2578-2587	сирийскую	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-11	2588-2595	оборону	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	
17-12	2595-2596	.	_	_	_	_	_	_	_	*[14]	*[33]	_	_	_	_	

#Text=¶Трехкоординатная радиолокационная станция сантиметрового диапазона 36Д6М1-1 предназначена для обнаружения, распознавания и сопровождения воздушных целей на средних и малых высотах в условиях интенсивного применения противником активных и пассивных помех.
18-1	2600-2601	¶	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-2	2601-2617	Трехкоординатная	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-3	2618-2634	радиолокационная	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-4	2635-2642	станция	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-5	2643-2657	сантиметрового	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-6	2658-2667	диапазона	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-7	2668-2670	36	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-8	2670-2671	Д	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-9	2671-2672	6	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-10	2672-2673	М	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-11	2673-2674	1	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-12	2674-2675	-	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-13	2675-2676	1	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-14	2677-2690	предназначена	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-15	2691-2694	для	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-16	2695-2706	обнаружения	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-17	2706-2707	,	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-18	2708-2721	распознавания	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-19	2722-2723	и	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-20	2724-2737	сопровождения	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-21	2738-2747	воздушных	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-22	2748-2753	целей	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-23	2754-2756	на	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-24	2757-2764	средних	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-25	2765-2766	и	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-26	2767-2772	малых	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-27	2773-2780	высотах	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-28	2781-2782	в	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-29	2783-2791	условиях	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-30	2792-2804	интенсивного	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-31	2805-2815	применения	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-32	2816-2827	противником	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-33	2828-2836	активных	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-34	2837-2838	и	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-35	2839-2848	пассивных	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-36	2849-2854	помех	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	
18-37	2854-2855	.	_	_	_	_	_	_	_	*[15]	*[34]	_	_	_	_	

#Text=Производителем радара 36Д6М1-1 выступает украинский научно-производственный комплекс «Искра».
19-1	2856-2870	Производителем	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-2	2871-2877	радара	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-3	2878-2880	36	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-4	2880-2881	Д	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-5	2881-2882	6	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-6	2882-2883	М	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-7	2883-2884	1	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-8	2884-2885	-	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-9	2885-2886	1	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-10	2887-2896	выступает	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-11	2897-2907	украинский	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-12	2908-2931	научно-производственный	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-13	2932-2940	комплекс	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-14	2941-2942	«	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-15	2942-2947	Искра	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-16	2947-2948	»	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	
19-17	2948-2949	.	_	_	_	_	_	_	_	*[15]	*[35]	_	_	_	_	

#Text=Последняя модернизация станции, отправленной в декабре 2017 года в США, позволяет обнаруживать малоразмерные цели.
20-1	2950-2959	Последняя	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-2	2960-2972	модернизация	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-3	2973-2980	станции	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-4	2980-2981	,	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-5	2982-2994	отправленной	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-6	2995-2996	в	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-7	2997-3004	декабре	_	*	MonthName	-	-	12	*	*[15]	*[36]	Date[42]	*[42]	MonthName[42]	2017-12[42]	
20-8	3005-3009	2017	_	*[3]	Year[3]	-[3]	-[3]	2017[3]	*[3]	*[15]	*[36]	Date[42]	*[42]	MonthName[42]	2017-12[42]	
20-9	3010-3014	года	_	*[3]	Year[3]	-[3]	-[3]	2017[3]	*[3]	*[15]	*[36]	Date[42]	*[42]	MonthName[42]	2017-12[42]	
20-10	3015-3016	в	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-11	3017-3020	США	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-12	3020-3021	,	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-13	3022-3031	позволяет	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-14	3032-3044	обнаруживать	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-15	3045-3058	малоразмерные	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-16	3059-3063	цели	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	
20-17	3063-3064	.	_	_	_	_	_	_	_	*[15]	*[36]	_	_	_	_	

#Text=Поставке противодействовала «Компания Инновационные технологии», которая, согласно украинской стороне, представляет российские интересы.
21-1	3065-3073	Поставке	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-2	3074-3092	противодействовала	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-3	3093-3094	«	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-4	3094-3102	Компания	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-5	3103-3116	Инновационные	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-6	3117-3127	технологии	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-7	3127-3128	»	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-8	3128-3129	,	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-9	3130-3137	которая	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-10	3137-3138	,	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-11	3139-3147	согласно	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-12	3148-3158	украинской	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-13	3159-3166	стороне	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-14	3166-3167	,	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-15	3168-3180	представляет	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-16	3181-3191	российские	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-17	3192-3200	интересы	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	
21-18	3200-3201	.	_	_	_	_	_	_	_	*[15]	*[37]	_	_	_	_	

#Text=¶https://lenta.ru/news/2018/10/11/s300/
22-1	3205-3206	¶	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-2	3206-3211	https	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-3	3211-3212	:	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-4	3212-3213	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-5	3213-3214	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-6	3214-3219	lenta	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-7	3219-3220	.	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-8	3220-3222	ru	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-9	3222-3223	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-10	3223-3227	news	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-11	3227-3228	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-12	3228-3232	2018	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-13	3232-3233	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-14	3233-3235	10	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-15	3235-3236	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-16	3236-3238	11	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-17	3238-3239	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-18	3239-3240	s	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-19	3240-3243	300	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
22-20	3243-3244	/	_	_	_	_	_	_	_	*[16]	*[38]	_	_	_	_	
