#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2018-10-01
26-10	2938-2947	секретарь	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-11	2948-2957	Исполкома	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-12	2958-2968	Коминтерна	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-13	2968-2969	,	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-14	2970-2980	болгарский	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-15	2981-2990	коммунист	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-16	2991-2998	Георгий	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-17	2999-3007	Димитров	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	
26-18	3007-3008	.	_	_	_	_	_	_	_	_	_	_	*[63]	*[140]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В беседе с руководителями Коминтерна 7 сентября 1939 года Сталин заявил о том, что во время конфликта между капиталистическими странами «мы не прочь, чтобы они подрались хорошенько и ослабили друг друга», в связи с чем «пакт о ненападении в некоторой степени помогает Германии».
27-1	3009-3010	В	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-2	3011-3017	беседе	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-3	3018-3019	с	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-4	3020-3034	руководителями	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-5	3035-3045	Коминтерна	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-6	3046-3047	7	_	_	_	_	*	Day	-	-	7	*	*[63]	*[141]	Date[306]	*[306]	Day[306]	1939-09-07[306]	_	_	_	_	_	_	_	_	_	
27-7	3048-3056	сентября	_	_	_	_	*	MonthName	-	-	09	*	*[63]	*[141]	Date[306]	*[306]	Day[306]	1939-09-07[306]	_	_	_	_	_	_	_	_	_	
27-8	3057-3061	1939	_	_	_	_	*[16]	Year[16]	-[16]	-[16]	1939[16]	*[16]	*[63]	*[141]	Date[306]	*[306]	Day[306]	1939-09-07[306]	_	_	_	_	_	_	_	_	_	
27-9	3062-3066	года	_	_	_	_	*[16]	Year[16]	-[16]	-[16]	1939[16]	*[16]	*[63]	*[141]	Date[306]	*[306]	Day[306]	1939-09-07[306]	_	_	_	_	_	_	_	_	_	
27-10	3067-3073	Сталин	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-11	3074-3080	заявил	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-12	3081-3082	о	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-13	3083-3086	том	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-14	3086-3087	,	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-15	3088-3091	что	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-16	3092-3094	во	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-17	3095-3100	время	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-18	3101-3110	конфликта	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-19	3111-3116	между	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-20	3117-3135	капиталистическими	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-21	3136-3144	странами	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-22	3145-3146	«	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-23	3146-3148	мы	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-24	3149-3151	не	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-25	3152-3157	прочь	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-26	3157-3158	,	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-27	3159-3164	чтобы	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-28	3165-3168	они	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-29	3169-3178	подрались	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-30	3179-3189	хорошенько	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-31	3190-3191	и	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-32	3192-3200	ослабили	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-33	3201-3205	друг	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-34	3206-3211	друга	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-35	3211-3212	»	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-36	3212-3213	,	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-37	3214-3215	в	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-38	3216-3221	связи	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-39	3222-3223	с	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-40	3224-3227	чем	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-41	3228-3229	«	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-42	3229-3233	пакт	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-43	3234-3235	о	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-44	3236-3247	ненападении	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-45	3248-3249	в	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-46	3250-3259	некоторой	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-47	3260-3267	степени	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-48	3268-3276	помогает	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-49	3277-3285	Германии	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-50	3285-3286	»	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	
27-51	3286-3287	.	_	_	_	_	_	_	_	_	_	_	*[63]	*[141]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Война началась после пакта Молотова — Риббентропа, и в этих последствиях заключается принципиальная разница между соглашениями в Мюнхене и Москве.
28-1	3288-3293	Война	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-2	3294-3302	началась	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-3	3303-3308	после	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-4	3309-3314	пакта	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-5	3315-3323	Молотова	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-6	3324-3325	—	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-7	3326-3337	Риббентропа	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-8	3337-3338	,	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-9	3339-3340	и	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-10	3341-3342	в	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-11	3343-3347	этих	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-12	3348-3360	последствиях	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-13	3361-3372	заключается	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-14	3373-3387	принципиальная	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-15	3388-3395	разница	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-16	3396-3401	между	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-17	3402-3414	соглашениями	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-18	3415-3416	в	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-19	3417-3424	Мюнхене	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-20	3425-3426	и	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-21	3427-3433	Москве	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	
28-22	3433-3434	.	_	_	_	_	_	_	_	_	_	_	*[63]	*[142]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Корректно ли вообще сравнивать эти два сговора с Гитлером?
29-1	3438-3439	¶	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-2	3439-3448	Корректно	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-3	3449-3451	ли	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-4	3452-3458	вообще	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-5	3459-3469	сравнивать	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-6	3470-3473	эти	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-7	3474-3477	два	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-8	3478-3485	сговора	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-9	3486-3487	с	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-10	3488-3496	Гитлером	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	
29-11	3496-3497	?	_	_	_	_	_	_	_	_	_	_	*[64]	*[143]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Повлиял ли Мюнхен на решение Сталина заключить договор с нацистской Германией в 1939 году?
30-1	3498-3505	Повлиял	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-2	3506-3508	ли	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-3	3509-3515	Мюнхен	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-4	3516-3518	на	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-5	3519-3526	решение	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-6	3527-3534	Сталина	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-7	3535-3544	заключить	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-8	3545-3552	договор	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-9	3553-3554	с	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-10	3555-3565	нацистской	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-11	3566-3575	Германией	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-12	3576-3577	в	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	
30-13	3578-3582	1939	_	_	_	_	*[17]	Year[17]	-[17]	-[17]	1939[17]	*[17]	*[64]	*[144]	Date[307]	*[307]	Year[307]	1939[307]	_	_	_	_	_	_	_	_	_	
30-14	3583-3587	году	_	_	_	_	*[17]	Year[17]	-[17]	-[17]	1939[17]	*[17]	*[64]	*[144]	Date[307]	*[307]	Year[307]	1939[307]	_	_	_	_	_	_	_	_	_	
30-15	3587-3588	?	_	_	_	_	_	_	_	_	_	_	*[64]	*[144]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Почему же некорректно?
31-1	3592-3593	¶	_	_	_	_	_	_	_	_	_	_	*[65]	*[145]	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-2	3593-3599	Почему	_	_	_	_	_	_	_	_	_	_	*[65]	*[145]	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-3	3600-3602	же	_	_	_	_	_	_	_	_	_	_	*[65]	*[145]	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-4	3603-3614	некорректно	_	_	_	_	_	_	_	_	_	_	*[65]	*[145]	_	_	_	_	_	_	_	_	_	_	_	_	_	
31-5	3614-3615	?	_	_	_	_	_	_	_	_	_	_	*[65]	*[145]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В обоих случаях Гитлер расширил границы рейха и усилил свои позиции.
32-1	3616-3617	В	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-2	3618-3623	обоих	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-3	3624-3631	случаях	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-4	3632-3638	Гитлер	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-5	3639-3647	расширил	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-6	3648-3655	границы	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-7	3656-3661	рейха	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-8	3662-3663	и	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-9	3664-3670	усилил	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-10	3671-3675	свои	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-11	3676-3683	позиции	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	
32-12	3683-3684	.	_	_	_	_	_	_	_	_	_	_	*[65]	*[146]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Но после Московского пакта 1939 года, кроме территориальных приобретений, рейх получил «спокойную уверенность на Востоке», то есть благожелательный нейтралитет СССР.
33-1	3685-3687	Но	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-2	3688-3693	после	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-3	3694-3705	Московского	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-4	3706-3711	пакта	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-5	3712-3716	1939	_	_	_	_	*[18]	Year[18]	-[18]	-[18]	1939[18]	*[18]	*[65]	*[147]	Date[308]	*[308]	Year[308]	1939[308]	_	_	_	_	_	_	_	_	_	
33-6	3717-3721	года	_	_	_	_	*[18]	Year[18]	-[18]	-[18]	1939[18]	*[18]	*[65]	*[147]	Date[308]	*[308]	Year[308]	1939[308]	_	_	_	_	_	_	_	_	_	
33-7	3721-3722	,	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-8	3723-3728	кроме	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-9	3729-3744	территориальных	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-10	3745-3757	приобретений	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-11	3757-3758	,	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-12	3759-3763	рейх	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-13	3764-3771	получил	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-14	3772-3773	«	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-15	3773-3782	спокойную	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-16	3783-3794	уверенность	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-17	3795-3797	на	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-18	3798-3805	Востоке	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-19	3805-3806	»	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-20	3806-3807	,	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-21	3808-3810	то	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-22	3811-3815	есть	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-23	3816-3832	благожелательный	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-24	3833-3844	нейтралитет	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-25	3845-3849	СССР	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	
33-26	3849-3850	.	_	_	_	_	_	_	_	_	_	_	*[65]	*[147]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Гитлер воспользовался им для начала и ведения европейской войны — возможно, что этот дипломатический результат был важнее для фюрера, чем аннексия Судетской области или захват Западной Польши.
34-1	3851-3857	Гитлер	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-2	3858-3872	воспользовался	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-3	3873-3875	им	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-4	3876-3879	для	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-5	3880-3886	начала	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-6	3887-3888	и	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-7	3889-3896	ведения	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-8	3897-3908	европейской	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-9	3909-3914	войны	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-10	3915-3916	—	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-11	3917-3925	возможно	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-12	3925-3926	,	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-13	3927-3930	что	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-14	3931-3935	этот	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-15	3936-3951	дипломатический	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-16	3952-3961	результат	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-17	3962-3965	был	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-18	3966-3972	важнее	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-19	3973-3976	для	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-20	3977-3983	фюрера	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-21	3983-3984	,	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-22	3985-3988	чем	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-23	3989-3997	аннексия	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-24	3998-4007	Судетской	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-25	4008-4015	области	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-26	4016-4019	или	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-27	4020-4026	захват	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-28	4027-4035	Западной	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-29	4036-4042	Польши	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	
34-30	4042-4043	.	_	_	_	_	_	_	_	_	_	_	*[65]	*[148]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Мюнхен показал Сталину, что Гитлер готов к соглашениям в случае конкретных территориальных приобретений — но только ему нужно предлагать не бумажные договоры, а что-то более реалистичное.
35-1	4047-4048	¶	_	_	_	_	_	_	_	_	_	_	*[66]	*[149]	_	_	_	_	_	_	_	_	_	_	_	_	_	
35-2	4048-4054	Мюнхен	_	_	_	_	_	_	_	_	_	_	*[66]	*[149]	_	_	_	_	_	_	_	_	_	_	_	_	_	
