#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Restored|Through|U_Class
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2013-07-10
8-10	950-952	на	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-11	953-954	7	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-12	954-955	,	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-13	955-956	5	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-14	956-957	%	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-15	957-958	,	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-16	959-966	ожидает	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-17	967-969	он	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-18	969-970	,	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-19	971-972	а	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-20	973-974	в	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-21	975-979	2014	_	_	_	Year[13]	*[13]	*[13]	*[13]	*[13]	*[13]	*[26]	_	_	*[38]	Date[67]	*[67]	*[67]	2014[67]	_	_	_	_	_	_	_	_	_	
8-22	980-981	г	_	_	_	Year[13]	*[13]	*[13]	*[13]	*[13]	*[13]	*[26]	_	_	*[38]	Date[67]	*[67]	*[67]	2014[67]	_	_	_	_	_	_	_	_	_	
8-23	981-982	.	_	_	_	Year[13]	*[13]	*[13]	*[13]	*[13]	*[13]	*[26]	_	_	*[38]	Date[67]	*[67]	*[67]	2014[67]	_	_	_	_	_	_	_	_	_	
8-24	983-984	–	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-25	985-987	на	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-26	988-989	5	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-27	989-990	%	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	
8-28	990-991	.	_	_	_	_	_	_	_	_	_	*[26]	_	_	*[38]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶В будущем, по мнению Анкилова, у операторов фиксированного ШПД есть два пути развития.
9-1	995-996	¶	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-2	996-997	В	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-3	998-1005	будущем	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-4	1005-1006	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-5	1007-1009	по	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-6	1010-1016	мнению	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-7	1017-1025	Анкилова	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-8	1025-1026	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-9	1027-1028	у	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-10	1029-1039	операторов	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-11	1040-1054	фиксированного	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-12	1055-1058	ШПД	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-13	1059-1063	есть	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-14	1064-1067	два	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-15	1068-1072	пути	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-16	1073-1081	развития	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	
9-17	1081-1082	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[39]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Первый – экспансия в небольшие населенные пункты, где пока слабо развита кабельная инфраструктура и зачастую единственный провайдер – «Ростелеком».
10-1	1083-1089	Первый	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-2	1090-1091	–	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-3	1092-1101	экспансия	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-4	1102-1103	в	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-5	1104-1113	небольшие	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-6	1114-1124	населенные	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-7	1125-1131	пункты	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-8	1131-1132	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-9	1133-1136	где	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-10	1137-1141	пока	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-11	1142-1147	слабо	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-12	1148-1155	развита	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-13	1156-1165	кабельная	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-14	1166-1180	инфраструктура	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-15	1181-1182	и	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-16	1183-1191	зачастую	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-17	1192-1204	единственный	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-18	1205-1214	провайдер	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-19	1215-1216	–	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-20	1217-1218	«	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-21	1218-1228	Ростелеком	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-22	1228-1229	»	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	
10-23	1229-1230	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[40]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Второй – повышение среднего счета уже подключенных абонентов (сейчас составляет 358 руб. в месяц) с помощью таких дополнительных услуг, как онлайн-продажа и аренда ПО (например, антивирусов) и IP-телевидение.
11-1	1231-1237	Второй	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-2	1238-1239	–	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-3	1240-1249	повышение	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-4	1250-1258	среднего	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-5	1259-1264	счета	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-6	1265-1268	уже	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-7	1269-1281	подключенных	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-8	1282-1291	абонентов	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-9	1292-1293	(	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-10	1293-1299	сейчас	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-11	1300-1310	составляет	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-12	1311-1314	358	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-13	1315-1318	руб	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-14	1318-1319	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-15	1320-1321	в	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-16	1322-1327	месяц	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-17	1327-1328	)	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-18	1329-1330	с	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-19	1331-1338	помощью	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-20	1339-1344	таких	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-21	1345-1359	дополнительных	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-22	1360-1365	услуг	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-23	1365-1366	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-24	1367-1370	как	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-25	1371-1385	онлайн-продажа	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-26	1386-1387	и	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-27	1388-1394	аренда	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-28	1395-1397	ПО	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-29	1398-1399	(	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-30	1399-1407	например	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-31	1407-1408	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-32	1409-1420	антивирусов	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-33	1420-1421	)	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-34	1422-1423	и	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-35	1424-1426	IP	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-36	1426-1427	-	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-37	1427-1438	телевидение	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	
11-38	1438-1439	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[41]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В первом полугодии 2013 г., по оценке iKS-Consulting, база подписчиков интернет-ТВ в России выросла к уровню годичной давности на 45% до 3,02 млн. А средний по России месячный платеж за IP-телевидение составляет 172 руб., т. е. подписчики ШПД и IP-ТВ платят почти в 1,5 раза больше, чем пользователи только интернета.
12-1	1440-1441	В	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-2	1442-1448	первом	_	_	_	HalfYear[14]	*[14]	*[14]	*[14]	*[14]	*[14]	*[27]	_	_	*[42]	Date[68]	*[68]	*[68]	2013-H1[68]	_	_	_	_	_	_	_	_	_	
12-3	1449-1458	полугодии	_	_	_	HalfYear[14]	*[14]	*[14]	*[14]	*[14]	*[14]	*[27]	_	_	*[42]	Date[68]	*[68]	*[68]	2013-H1[68]	_	_	_	_	_	_	_	_	_	
12-4	1459-1463	2013	_	_	_	Year[15]	*[15]	*[15]	*[15]	*[15]	*[15]	*[27]	_	_	*[42]	Date[68]	*[68]	*[68]	2013-H1[68]	_	_	_	_	_	_	_	_	_	
12-5	1464-1465	г	_	_	_	Year[15]	*[15]	*[15]	*[15]	*[15]	*[15]	*[27]	_	_	*[42]	Date[68]	*[68]	*[68]	2013-H1[68]	_	_	_	_	_	_	_	_	_	
12-6	1465-1466	.	_	_	_	Year[15]	*[15]	*[15]	*[15]	*[15]	*[15]	*[27]	_	_	*[42]	Date[68]	*[68]	*[68]	2013-H1[68]	_	_	_	_	_	_	_	_	_	
12-7	1466-1467	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-8	1468-1470	по	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-9	1471-1477	оценке	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-10	1478-1492	iKS-Consulting	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-11	1492-1493	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-12	1494-1498	база	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-13	1499-1510	подписчиков	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-14	1511-1522	интернет-ТВ	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-15	1523-1524	в	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-16	1525-1531	России	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-17	1532-1539	выросла	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-18	1540-1541	к	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-19	1542-1548	уровню	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-20	1549-1557	годичной	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-21	1558-1566	давности	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-22	1567-1569	на	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-23	1570-1572	45	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-24	1572-1573	%	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-25	1574-1576	до	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-26	1577-1578	3	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-27	1578-1579	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-28	1579-1581	02	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-29	1582-1585	млн	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-30	1585-1586	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-31	1587-1588	А	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-32	1589-1596	средний	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-33	1597-1599	по	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-34	1600-1606	России	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-35	1607-1615	месячный	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-36	1616-1622	платеж	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-37	1623-1625	за	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-38	1626-1628	IP	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-39	1628-1629	-	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-40	1629-1640	телевидение	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-41	1641-1651	составляет	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-42	1652-1655	172	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-43	1656-1659	руб	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-44	1659-1660	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-45	1660-1661	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-46	1662-1663	т	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-47	1663-1664	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-48	1665-1666	е	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-49	1666-1667	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-50	1668-1678	подписчики	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-51	1679-1682	ШПД	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-52	1683-1684	и	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-53	1685-1687	IP	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-54	1687-1688	-	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-55	1688-1690	ТВ	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-56	1691-1697	платят	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-57	1698-1703	почти	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-58	1704-1705	в	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-59	1706-1707	1	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-60	1707-1708	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-61	1708-1709	5	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-62	1710-1714	раза	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-63	1715-1721	больше	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-64	1721-1722	,	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-65	1723-1726	чем	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-66	1727-1739	пользователи	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-67	1740-1746	только	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-68	1747-1756	интернета	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-69	1756-1757	.	_	_	_	_	_	_	_	_	_	*[27]	_	_	*[42]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Путь региональной экспансии выбрал, в частности, «Транстелеком» (ТТК), отчитавшийся вчера за прошлый год (см.
13-1	1761-1762	¶	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-2	1762-1766	Путь	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-3	1767-1779	региональной	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-4	1780-1789	экспансии	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-5	1790-1796	выбрал	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-6	1796-1797	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-7	1798-1799	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-8	1800-1809	частности	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-9	1809-1810	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-10	1811-1812	«	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-11	1812-1824	Транстелеком	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-12	1824-1825	»	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-13	1826-1827	(	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-14	1827-1830	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-15	1830-1831	)	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
