#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-08-24
12-3	1225-1230	судья	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-4	1231-1243	Федерального	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-5	1244-1248	суда	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-6	1249-1254	Селсу	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-7	1255-1257	ди	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-8	1258-1262	Мелу	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-9	1263-1270	одобрил	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-10	1271-1284	расследование	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-11	1285-1286	в	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-12	1287-1296	отношении	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-13	1297-1306	Болсонару	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-14	1307-1312	из-за	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-15	1313-1322	публичных	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-16	1323-1332	обвинений	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-17	1333-1334	в	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-18	1335-1348	использовании	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-19	1349-1359	служебного	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-20	1360-1369	положения	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-21	1370-1371	в	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-22	1372-1378	личных	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-23	1379-1384	целях	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	
12-24	1384-1385	.	_	_	_	_	_	_	_	*[8]	*[21]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶https://lenta.ru/news/2020/08/24/bols/
13-1	1389-1390	¶	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-2	1390-1395	https	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-3	1395-1396	:	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-4	1396-1397	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-5	1397-1398	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-6	1398-1403	lenta	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-7	1403-1404	.	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-8	1404-1406	ru	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-9	1406-1407	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-10	1407-1411	news	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-11	1411-1412	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-12	1412-1416	2020	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-13	1416-1417	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-14	1417-1419	08	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-15	1419-1420	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-16	1420-1422	24	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-17	1422-1423	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-18	1423-1427	bols	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-19	1427-1428	/	_	_	_	_	_	_	_	*[9]	*[22]	_	_	_	_	_	_	_	_	_	_	_	_	_	
